mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm__C,param_svm__gamma,param_svm__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
5455.408059644699,398.6684175930872,1819.24121799469,702.8565515706526,5,0.0001,rbf,"{'svm__C': 5, 'svm__gamma': 0.0001, 'svm__kernel': 'rbf'}",0.8922446890197082,0.9103590803409971,0.9039256198347108,0.8975026014568158,0.8993743482794577,0.900681267786338,0.0061183935076840005,1,0.9708551706506455,0.9694563616571684,0.9677872938770292,0.9689401216778738,0.9681381957773513,0.9690354287280136,0.0010826445588126672
6815.947726678848,669.4113202679961,1307.7390199661254,718.2998951073738,5,0.000244140625,rbf,"{'svm__C': 5, 'svm__gamma': 0.000244140625, 'svm__kernel': 'rbf'}",0.8961272121056681,0.9077242094349404,0.9043793728945323,0.8957629321549259,0.8962091503267974,0.9000405753833727,0.005023063960942,2,0.9937460114869177,0.9923479148067849,0.9926672192820252,0.9922114402451481,0.9921511071405782,0.9926247385922908,0.0005883589375966587
5478.7035518169405,651.6782882254886,1624.6494281768798,581.1884804375871,10,0.0001,rbf,"{'svm__C': 10, 'svm__gamma': 0.0001, 'svm__kernel': 'rbf'}",0.892802450229709,0.9092311648238621,0.9037915914366779,0.8953367875647669,0.8985959438377535,0.8999515875785538,0.005917778255965958,3,0.9869931140015302,0.9857397504456328,0.9857560727457714,0.9850822389391815,0.9851469369541659,0.9857436226172563,0.0006862741243773296
5552.503013324737,436.61624342735956,1298.7537933349608,304.41444617181907,10,5e-05,rbf,"{'svm__C': 10, 'svm__gamma': 5e-05, 'svm__kernel': 'rbf'}",0.8918435182817693,0.9078233927188226,0.9030428055698814,0.8969286829776159,0.896551724137931,0.899238024737204,0.005575175271795643,4,0.9582905544147844,0.9566334725345326,0.9559974342527261,0.9574892276030613,0.9567956795679567,0.9570412736746123,0.0007845487956189628
6738.8976334095005,581.7043147683858,2363.1046784877776,1093.7550833856315,10,0.000244140625,rbf,"{'svm__C': 10, 'svm__gamma': 0.000244140625, 'svm__kernel': 'rbf'}",0.8940754039497307,0.9058854031630801,0.9022556390977443,0.8963367108339828,0.895631702851164,0.8988369719791404,0.004484757587607084,5,0.9951474907419231,0.9944476354585488,0.9947664028593312,0.9948272558911808,0.99457111834962,0.9947519806601207,0.00023984985392036138
5479.927654600144,524.2887796010415,1723.1177164077758,872.0661863515872,1,0.000244140625,rbf,"{'svm__C': 1, 'svm__gamma': 0.000244140625, 'svm__kernel': 'rbf'}",0.892395240558717,0.9070010449320794,0.9032594524119948,0.8916929547844374,0.8938753959873285,0.8976448177349114,0.006265052008456617,6,0.9525471942073959,0.9506923773780251,0.9504745915929489,0.9507538989193037,0.9485536788973015,0.9506043481989949,0.0012670316908732473
7194.264643144607,434.09262123997644,2276.0355013370513,1194.8076020168799,50,0.000244140625,rbf,"{'svm__C': 50, 'svm__gamma': 0.000244140625, 'svm__kernel': 'rbf'}",0.8937371663244353,0.9031420410283043,0.8979698073919833,0.8946135831381733,0.89501312335958,0.8968951442484953,0.003432170407915575,7,0.9961039790509038,0.9951456310679612,0.9960398569238631,0.9957185762668541,0.995463548655038,0.9956943183929241,0.0003583628407093519
4697.035187005997,526.5802792297949,989.723811674118,148.799116364752,5,5e-05,rbf,"{'svm__C': 5, 'svm__gamma': 5e-05, 'svm__kernel': 'rbf'}",0.890495867768595,0.9052686218531015,0.8997668997668997,0.892203035060178,0.8958825072121689,0.8967233863321885,0.005333041625787206,8,0.9384954033406707,0.9362170562714498,0.9359148112294289,0.9368972882014109,0.935051479634786,0.9365152077355493,0.0011540390227375986
7055.811586093902,962.5495699591098,2110.023814868927,705.5011720606061,100,0.000244140625,rbf,"{'svm__C': 100, 'svm__gamma': 0.000244140625, 'svm__kernel': 'rbf'}",0.8933436134669751,0.9034267912772586,0.8952033368091762,0.89421573736321,0.8953030700603516,0.8962985097953944,0.003635163114263367,9,0.9962953500255494,0.9954005366040629,0.9964230965763924,0.9957827476038339,0.9955913360168679,0.9958986133653414,0.0003970912539776255
8686.581301164628,767.646570958569,2040.4449747562408,609.7467567837456,5,0.0005,rbf,"{'svm__C': 5, 'svm__gamma': 0.0005, 'svm__kernel': 'rbf'}",0.8894668400520156,0.9034120734908136,0.9006831318970048,0.893740136770121,0.8925531914893617,0.8959710747398633,0.005225629609478866,10,0.9954676029364826,0.9948285769009768,0.9954664453100057,0.9950820719167146,0.9949543335249409,0.9951598061178242,0.0002633404117486148
9230.11362876892,405.54152137987444,1368.0186800956726,507.5534238465096,10,0.0005,rbf,"{'svm__C': 10, 'svm__gamma': 0.0005, 'svm__kernel': 'rbf'}",0.8886576482830385,0.9028871391076115,0.8997104501184522,0.8933929981574098,0.8917265230114392,0.8952749517355901,0.005244823031429965,11,0.995977782034093,0.9951462511176395,0.9960398569238631,0.9955907725733274,0.9954641282821185,0.9956437581862083,0.0003319800601900671
8433.545366239548,764.8027335950326,2101.967122411728,348.04558910621176,1,0.0005,rbf,"{'svm__C': 1, 'svm__gamma': 0.0005, 'svm__kernel': 'rbf'}",0.8870925684485007,0.9047993705743509,0.9014752370916754,0.8885941644562334,0.8912579957356077,0.8946438672612735,0.007139846007850025,12,0.9774985575998462,0.9765354532632389,0.9757940573770492,0.9755628247065615,0.9760348583877996,0.976285150266899,0.0006871071840619478
5641.2619892120365,301.3642532545948,1245.2856984615325,258.0022220586702,100,1e-05,rbf,"{'svm__C': 100, 'svm__gamma': 1e-05, 'svm__kernel': 'rbf'}",0.8904214559386974,0.9010819165378671,0.8979907264296755,0.8900414937759336,0.8935837245696401,0.8946238634503627,0.004307724355640959,13,0.9508512688724703,0.9488647327458674,0.9488413890493613,0.949270237253263,0.9493206259256874,0.94942965076933,0.0007380354112406489
8291.015897274017,703.4766614629165,1496.3943771839142,462.8280066865296,50,0.0005,rbf,"{'svm__C': 50, 'svm__gamma': 0.0005, 'svm__kernel': 'rbf'}",0.8880228630813198,0.90154896298241,0.8979161171194935,0.893516078017923,0.8913738019169329,0.8944755646236159,0.0047759662781075955,14,0.9963594558344511,0.9954005366040629,0.9964226395809378,0.9958463799603808,0.9956555072834142,0.9959369038526494,0.00039738087640584543
6325.810354614257,330.9400455647892,1642.774357700348,688.5875334404985,50,0.0001,rbf,"{'svm__C': 50, 'svm__gamma': 0.0001, 'svm__kernel': 'rbf'}",0.889171974522293,0.9000258331180574,0.8982655966865131,0.8940874035989718,0.8903966597077244,0.8943894935267119,0.0042437951054770245,15,0.9954028859660324,0.9945745835194996,0.9951493489915751,0.9949543335249409,0.9946995338144198,0.9949561371632936,0.0002994484991425243
5036.9365752696995,632.7213571409109,1517.7294404506683,426.3296032210096,50,1e-05,rbf,"{'svm__C': 50, 'svm__gamma': 1e-05, 'svm__kernel': 'rbf'}",0.8891170431211499,0.9033428349313294,0.8969258589511754,0.8912591050988553,0.8910994764397906,0.89434886370846,0.005196335158243723,16,0.9354442649434572,0.9340737392651901,0.9350515463917526,0.9344272885845338,0.9342130797593635,0.9346419837888595,0.0005223698139574696
8931.353061866761,1234.4122853976255,2149.3760446071624,1033.6010444948738,100,0.0005,rbf,"{'svm__C': 100, 'svm__gamma': 0.0005, 'svm__kernel': 'rbf'}",0.8868071818891491,0.9014972419227738,0.8973885518332894,0.8928759894459103,0.8914316125598722,0.8940001155301989,0.00504554389640692,17,0.9964862965565706,0.9954647077610987,0.9964226395809378,0.9958463799603808,0.9956555072834142,0.9959751062284804,0.0004100785745162828
5712.9752474784855,422.97193138513984,1671.5140540599823,728.145449370879,50,5e-05,rbf,"{'svm__C': 50, 'svm__gamma': 5e-05, 'svm__kernel': 'rbf'}",0.8886069525501142,0.9009240246406571,0.8988937483920761,0.8875160875160876,0.8914285714285715,0.8934738769055013,0.005445093016473903,18,0.9919041244342449,0.9908888180949347,0.9909565660425423,0.9908151549942594,0.990498054970984,0.991012543707393,0.00047265604462407793
4886.372617149353,497.6637188714639,1340.4910155296325,512.4187982291547,1,0.0001,rbf,"{'svm__C': 1, 'svm__gamma': 0.0001, 'svm__kernel': 'rbf'}",0.8866943866943867,0.9011277209546289,0.8970934799685781,0.8871903004744334,0.8881248346998148,0.8920461445583683,0.005925332557641618,19,0.9178055319427189,0.9155316919853327,0.9151811949069539,0.9175931981687377,0.9152409559879848,0.9162705145983455,0.0011745839476710812
5400.760613489151,277.7619437511136,1815.8284684658051,495.1351854762197,100,0.0001,rbf,"{'svm__C': 100, 'svm__gamma': 0.0001, 'svm__kernel': 'rbf'}",0.8901910828025478,0.8979064357715172,0.890272373540856,0.8911196911196911,0.8878431372549019,0.8914665440979028,0.0033992479680527554,20,0.9960403627538639,0.9950820719167146,0.9959767545820295,0.9955282994761723,0.9954647077610987,0.9956184392979758,0.0003537959259237909
5831.041041278839,500.2366199022952,1163.3661043167115,651.9972938828764,100,5e-05,rbf,"{'svm__C': 100, 'svm__gamma': 5e-05, 'svm__kernel': 'rbf'}",0.8865194211728865,0.8980957282552754,0.8943298969072165,0.885523613963039,0.88518614944025,0.8899309619477336,0.00528376021564831,21,0.9947650663942799,0.9939378469784953,0.9945118059987237,0.9943170934167678,0.9939982122334312,0.9943060050043396,0.00031096336881715784
5106.945345258713,501.77199871724264,1510.7054524421692,525.6496772631232,10,1e-05,rbf,"{'svm__C': 10, 'svm__gamma': 1e-05, 'svm__kernel': 'rbf'}",0.8815584415584415,0.895577074064381,0.8924928066963118,0.8827404479578392,0.8807193864057128,0.8866176313365373,0.006167763694053975,22,0.9048678356451191,0.9032511798636602,0.9037820889672742,0.9035087719298246,0.9037405179178656,0.9038300788647486,0.0005523813046370195
5257.808340215683,524.2623404859893,1091.6346819400787,557.959192374461,1,5e-05,rbf,"{'svm__C': 1, 'svm__gamma': 5e-05, 'svm__kernel': 'rbf'}",0.8762402088772846,0.89304531085353,0.8867825171142707,0.8729693741677763,0.8740978348035284,0.880627049163278,0.007907186646214762,23,0.8958237118163225,0.8928783578641674,0.893843725335438,0.8947437755236465,0.8950138139718458,0.894460676902284,0.0010127519339155767
4648.525324726104,577.1027936552093,1347.1555349826813,729.69553292323,5,1e-05,rbf,"{'svm__C': 5, 'svm__gamma': 1e-05, 'svm__kernel': 'rbf'}",0.8768909754825248,0.8896497234658941,0.8837453971593898,0.8710191082802548,0.8731642189586115,0.878893884669335,0.006900406643147761,24,0.8914851485148515,0.8886542142432843,0.8901597318083219,0.8914504017915953,0.8917691953417988,0.8907037383399704,0.001166173136675557
5639.493494796753,385.0617052361121,1839.803660440445,683.8481740973009,1,1e-05,rbf,"{'svm__C': 1, 'svm__gamma': 1e-05, 'svm__kernel': 'rbf'}",0.8623949579831933,0.87595874107379,0.8709677419354839,0.8563815614175326,0.8553763440860215,0.8642158692992042,0.008078516269848037,25,0.8684158087014281,0.863926576217079,0.8676792465344565,0.8695018547959724,0.8706286771997092,0.8680304326897289,0.0022816415968571016
